rid,src,date,tier,score,fBench,title,link,queries
AX2504.05607,arxiv,2025-04-08,T3_out,3,False,FactGuard: Leveraging Multi-Agent Systems to Generate Answerable and Unanswerable Questions for Enhanced Long-Context LLM Extraction,https://arxiv.org/abs/2504.05607,Q12
AX2504.07881,arxiv,2025-04-10,T2_maybe,3,False,An LLM-Driven Multi-Agent Debate System for Mendelian Diseases,https://arxiv.org/abs/2504.07881,Q02
AX2504.09689,arxiv,2025-04-13,T2_maybe,3,False,EmoAgent: Assessing and Safeguarding Human-AI Interaction for Mental Health Safety,https://arxiv.org/abs/2504.09689,Q02
AX2504.13650,arxiv,2025-04-18,T2_maybe,3,False,"EyecareGPT: Boosting Comprehensive Ophthalmology Understanding with Tailored Dataset, Benchmark and Model",https://arxiv.org/abs/2504.13650,"Q01,Q10"
AX2504.14150,arxiv,2025-04-19,T3_out,3,False,Walk the Talk? Measuring the Faithfulness of Large Language Model Explanations,https://arxiv.org/abs/2504.14150,Q03
AX2504.14822,arxiv,2025-04-21,T2_maybe,3,False,Completing A Systematic Review in Hours instead of Months with Interactive AI Agents,https://arxiv.org/abs/2504.14822,"Q01,Q10"
AX2504.17780,arxiv,2025-04-24,T3_out,3,False,Replay to Remember: Retaining Domain Knowledge in Streaming Language Models,https://arxiv.org/abs/2504.17780,Q03
AX2504.17967,arxiv,2025-04-24,T2_maybe,3,False,LLM Agent Swarm for Hypothesis-Driven Drug Discovery,https://arxiv.org/abs/2504.17967,Q02
AX2504.18671,arxiv,2025-04-25,T2_maybe,3,False,Proof-of-TBI -- Fine-Tuned Vision Language Model Consortium and OpenAI-o3 Reasoning LLM-Based Medical Diagnosis Support System for Mild Traumatic Brain Injury (TBI) Prediction,https://arxiv.org/abs/2504.18671,"Q08,Q07"
AX2504.18260,arxiv,2025-04-25,T2_maybe,3,False,MAGI: Multi-Agent Guided Interview for Psychiatric Assessment,https://arxiv.org/abs/2504.18260,"Q02,Q07,Q10"
AX2504.19565,arxiv,2025-04-28,T2_maybe,3,False,Knowledge-Driven Agentic Scientific Corpus Distillation Framework for Biomedical Large Language Models Training,https://arxiv.org/abs/2504.19565,"Q08,Q01,Q12"
AX2504.19678,arxiv,2025-04-28,T2_maybe,3,False,From LLM Reasoning to Autonomous AI Agents: A Comprehensive Review,https://arxiv.org/abs/2504.19678,Q10
AX2505.03785,arxiv,2025-04-30,T2_maybe,3,False,mAIstro: an open-source multi-agentic system for automated end-to-end development of radiomics and deep learning models for medical imaging,https://arxiv.org/abs/2505.03785,"Q01,Q02,Q10"
AX2505.00945,arxiv,2025-05-02,T2_maybe,3,False,SSRLBot: Designing and Developing a Large Language Model-based Agent using Socially Shared Regulated Learning,https://arxiv.org/abs/2505.00945,"Q08,Q07,S07"
AX2505.01651,arxiv,2025-05-03,T2_maybe,3,False,Human-AI Governance (HAIG): A Trust-Utility Approach,https://arxiv.org/abs/2505.01651,Q10
AX2505.02665,arxiv,2025-05-05,T2_maybe,3,False,A Survey of Slow Thinking-based Reasoning LLMs using Reinforced Learning and Inference-time Scaling Law,https://arxiv.org/abs/2505.02665,"Q06,Q01,Q07,S07"
AX2505.04769,arxiv,2025-05-07,T2_maybe,3,False,"Vision-Language-Action (VLA) Models: Concepts, Progress, Applications and Challenges",https://arxiv.org/abs/2505.04769,S07
AX2505.04997,arxiv,2025-05-08,T2_maybe,3,False,Foam-Agent: A Large Language Model-Based Multi-Agent Framework for Automating Computational Fluid Dynamics Workflows,https://arxiv.org/abs/2505.04997,Q07
AX2505.05108,arxiv,2025-05-08,T2_maybe,3,False,Multi-agent Embodied AI: Advances and Future Directions,https://arxiv.org/abs/2505.05108,Q10
AX2505.06640,arxiv,2025-05-10,T2_maybe,3,False,"NeuroPal: A Clinically-Informed Multimodal LLM Assistant for Mental Health Combining Sleep Chronotherapy, Cognitive Behavioral Reframing, and Adaptive Phytochemical Intervention",https://arxiv.org/abs/2505.06640,Q08
AX2505.06912,arxiv,2025-05-11,T2_maybe,3,False,Building a Human-Verified Clinical Reasoning Dataset via a Human LLM Hybrid Pipeline for Trustworthy Medical AI,https://arxiv.org/abs/2505.06912,Q03
AX2505.06947,arxiv,2025-05-11,T2_maybe,3,False,The Wisdom of Agent Crowds: A Human-AI Interaction Innovation Ignition Framework,https://arxiv.org/abs/2505.06947,Q10
AX2505.09787,arxiv,2025-05-14,T2_maybe,3,False,A Multimodal Multi-Agent Framework for Radiology Report Generation,https://arxiv.org/abs/2505.09787,"Q01,Q02"
AX2505.11811,arxiv,2025-05-17,T3_out,3,False,BELLE: A Bi-Level Multi-Agent Reasoning Framework for Multi-Hop Question Answering,https://arxiv.org/abs/2505.11811,Q12
AX2505.13425,arxiv,2025-05-19,T2_maybe,3,False,Learnware of Language Models: Specialized Small Language Models Can Do Big,https://arxiv.org/abs/2505.13425,Q08
AX2505.14848,arxiv,2025-05-20,T2_maybe,3,False,MAATS: A Multi-Agent Automated Translation System Based on MQM Evaluation,https://arxiv.org/abs/2505.14848,Q07
AX2505.17086,arxiv,2025-05-20,T3_out,3,False,Advancing Multi-Agent RAG Systems with Minimalist Reinforcement Learning,https://arxiv.org/abs/2505.17086,Q12
AX2505.18411,arxiv,2025-05-23,T3_out,3,False,DanmakuTPPBench: A Multi-modal Benchmark for Temporal Point Process Modeling and Understanding,https://arxiv.org/abs/2505.18411,Q12
AX2505.18683,arxiv,2025-05-24,T2_maybe,3,False,TULUN: Transparent and Adaptable Low-resource Machine Translation,https://arxiv.org/abs/2505.18683,Q08
AX2505.18630,arxiv,2025-05-24,T2_maybe,3,False,DDO: Dual-Decision Optimization for LLM-Based Medical Consultation via Multi-Agent Collaboration,https://arxiv.org/abs/2505.18630,"Q08,Q01,Q07"
AX2505.18530,arxiv,2025-05-24,T2_maybe,3,False,MRGAgents: A Multi-Agent Framework for Improved Medical Report Generation with Med-LVLMs,https://arxiv.org/abs/2505.18530,"Q01,Q02"
AX2505.18458,arxiv,2025-05-24,T2_maybe,3,False,A Survey of LLM $\times$ DATA,https://arxiv.org/abs/2505.18458,Q07
AX2505.20218,arxiv,2025-05-26,T2_maybe,3,False,Fine-grained List-wise Alignment for Generative Medication Recommendation,https://arxiv.org/abs/2505.20218,Q08
AX2505.20020,arxiv,2025-05-26,T2_maybe,3,False,Ontology- and LLM-based Data Harmonization for Federated Learning in Healthcare,https://arxiv.org/abs/2505.20020,Q08
AX2505.19630,arxiv,2025-05-26,T2_maybe,3,False,Real-World Doctor Agent with Proactive Consultation through Multi-Agent Reinforcement Learning,https://arxiv.org/abs/2505.19630,"Q08,Q11,Q01,Q02,Q07,Q10"
AX2505.20285,arxiv,2025-05-26,T3_out,3,False,MaskSearch: A Universal Pre-Training Framework to Enhance Agentic Search Capability,https://arxiv.org/abs/2505.20285,Q12
AX2505.20201,arxiv,2025-05-26,T3_out,3,False,Reasoning Is Not All You Need: Examining LLMs for Multi-Turn Mental Health Conversations,https://arxiv.org/abs/2505.20201,S02
AX2505.20824,arxiv,2025-05-27,T2_maybe,3,False,MedSentry: Understanding and Mitigating Safety Risks in Medical LLM Multi-Agent Systems,https://arxiv.org/abs/2505.20824,"Q08,Q01,Q10"
AX2505.21471,arxiv,2025-05-27,T3_out,3,False,Scaling External Knowledge Input Beyond Context Windows of LLMs via Multi-Agent Collaboration,https://arxiv.org/abs/2505.21471,Q12
AX2505.20816,arxiv,2025-05-27,T3_out,3,False,Rethinking Information Synthesis in Multimodal Question Answering A Multi-Agent Perspective,https://arxiv.org/abs/2505.20816,Q12
AX2505.21958,arxiv,2025-05-28,T3_out,3,False,Resolving Knowledge Conflicts in Domain-specific Data Selection: A Case Study on Medical Instruction-tuning,https://arxiv.org/abs/2505.21958,Q03
AX2505.24040,arxiv,2025-05-29,T3_out,3,False,MedPAIR: Measuring Physicians and AI Relevance Alignment in Medical Question Answering,https://arxiv.org/abs/2505.24040,Q03
AX2506.00555,arxiv,2025-05-31,T2_maybe,3,False,MMedAgent-RL: Optimizing Multi-Agent Collaboration for Multimodal Medical Reasoning,https://arxiv.org/abs/2506.00555,"Q11,Q01,Q02"
AX2506.02961,arxiv,2025-06-03,T2_maybe,3,False,FlowerTune: A Cross-Domain Benchmark for Federated Fine-Tuning of Large Language Models,https://arxiv.org/abs/2506.02961,Q08
AX2506.03750,arxiv,2025-06-04,T2_maybe,3,False,MoodAngels: A Retrieval-augmented Multi-agent Framework for Psychiatry Diagnosis,https://arxiv.org/abs/2506.03750,Q02
AX2506.03520,arxiv,2025-06-04,T2_maybe,3,False,VChatter: Exploring Generative Conversational Agents for Simulating Exposure Therapy to Reduce Social Anxiety,https://arxiv.org/abs/2506.03520,Q02
AX2506.07400,arxiv,2025-06-09,T2_maybe,3,False,MedChat: A Multi-Agent Framework for Multimodal Diagnosis with Large Language Models,https://arxiv.org/abs/2506.07400,"Q01,Q02,S07"
AX2506.08584,arxiv,2025-06-10,T3_out,3,False,CounselBench: A Large-Scale Expert Evaluation and Adversarial Benchmarking of Large Language Models in Mental Health Question Answering,https://arxiv.org/abs/2506.08584,Q03
AX2506.11150,arxiv,2025-06-11,T2_maybe,3,False,ADAgent: LLM Agent for Alzheimer's Disease Analysis with Collaborative Coordinator,https://arxiv.org/abs/2506.11150,"Q08,Q07"
AX2506.10465,arxiv,2025-06-12,T3_out,3,False,MedSeg-R: Reasoning Segmentation in Medical Images with Multimodal Large Language Models,https://arxiv.org/abs/2506.10465,Q03
AX2506.10467,arxiv,2025-06-12,T3_out,3,False,Specification and Evaluation of Multi-Agent LLM Systems -- Prototype and Cybersecurity Applications,https://arxiv.org/abs/2506.10467,Q12
AX2506.12307,arxiv,2025-06-14,T3_out,3,False,Med-U1: Incentivizing Unified Medical Reasoning in LLMs via Large-scale Reinforcement Learning,https://arxiv.org/abs/2506.12307,Q03
AX2506.12323,arxiv,2025-06-14,T2_maybe,3,False,Doctor Approved: Generating Medically Accurate Skin Disease Images through AI-Expert Feedback,https://arxiv.org/abs/2506.12323,Q08
AX2506.12482,arxiv,2025-06-14,T2_maybe,3,False,Tiered Agentic Oversight: A Hierarchical Multi-Agent System for Healthcare Safety,https://arxiv.org/abs/2506.12482,"Q10,Q11,Q01,Q02"
AX2506.16411,arxiv,2025-06-19,T3_out,3,False,When Does Divide and Conquer Work for Long Context LLM? A Noise Decomposition Framework,https://arxiv.org/abs/2506.16411,Q12
AX2506.16988,arxiv,2025-06-20,T3_out,3,False,RAGentA: Multi-Agent Retrieval-Augmented Generation for Attributed Question Answering,https://arxiv.org/abs/2506.16988,Q12
AX2506.19164,arxiv,2025-06-23,T2_maybe,3,False,GradualDiff-Fed: A Federated Learning Specialized Framework for Large Language Model,https://arxiv.org/abs/2506.19164,Q08
AX2506.19835,arxiv,2025-06-24,T2_maybe,3,False,MAM: Modular Multi-Agent Framework for Multi-Modal Medical Diagnosis via Role-Specialized Collaboration,https://arxiv.org/abs/2506.19835,"Q08,Q01,Q07,S07"
AX2506.19502,arxiv,2025-06-24,T2_maybe,3,False,MATE: LLM-Powered Multi-Agent Translation Environment for Accessibility Applications,https://arxiv.org/abs/2506.19502,Q10
AX2506.20415,arxiv,2025-06-25,T3_out,3,False,SV-LLM: An Agentic Approach for SoC Security Verification using Large Language Models,https://arxiv.org/abs/2506.20415,Q12
AX2506.20430,arxiv,2025-06-25,T2_maybe,3,False,An Agentic System for Rare Disease Diagnosis with Traceable Reasoning,https://arxiv.org/abs/2506.20430,"Q01,Q02,Q07"
AX2506.20964,arxiv,2025-06-26,T2_maybe,3,False,Evidence-based diagnostic reasoning with multi-agent copilot for human pathology,https://arxiv.org/abs/2506.20964,Q07
AX2507.22902,arxiv,2025-06-27,T2_maybe,3,False,Toward the Autonomous AI Doctor: Quantitative Benchmarking of an Autonomous Agentic AI Versus Board-Certified Clinicians in a Real World Setting,https://arxiv.org/abs/2507.22902,"Q10,Q02,Q07"
AX2506.23040,arxiv,2025-06-29,T2_maybe,3,False,"Treatment, evidence, imitation, and chat",https://arxiv.org/abs/2506.23040,Q08
AX2506.23998,arxiv,2025-06-30,T2_maybe,3,False,Auto-TA: Towards Scalable Automated Thematic Analysis (TA) via Multi-Agent Large Language Models with Reinforcement Learning,https://arxiv.org/abs/2506.23998,Q02
AX2507.02983,arxiv,2025-07-01,T3_out,3,False,"Truth, Trust, and Trouble: Medical AI on the Edge",https://arxiv.org/abs/2507.02983,Q03
AX2507.03004,arxiv,2025-07-02,T2_maybe,3,False,CLUES: Collaborative High-Quality Data Selection for LLMs via Training Dynamics,https://arxiv.org/abs/2507.03004,Q08
AX2507.02773,arxiv,2025-07-03,T2_maybe,3,False,KERAP: A Knowledge-Enhanced Reasoning Approach for Accurate Zero-shot Diagnosis Prediction Using Multi-agent LLMs,https://arxiv.org/abs/2507.02773,"Q10,Q14,Q01,Q07,S07"
AX2507.02616,arxiv,2025-07-03,T2_maybe,3,False,DynamiCare: A Dynamic Multi-Agent Framework for Interactive and Open-Ended Medical Decision-Making,https://arxiv.org/abs/2507.02616,"Q10,Q01,Q02,Q07"
AX2507.05275,arxiv,2025-07-03,T3_out,3,False,A Fuzzy Supervisor Agent Design for Clinical Reasoning Assistance in a Multi-Agent Educational Clinical Scenario Simulation,https://arxiv.org/abs/2507.05275,"Q01,Q02"
AX2507.03460,arxiv,2025-07-04,T2_maybe,3,False,Multi-Agent Reasoning for Cardiovascular Imaging Phenotype Analysis,https://arxiv.org/abs/2507.03460,"Q02,Q07"
AX2507.03493,arxiv,2025-07-04,T2_maybe,3,False,AI-VaxGuide: An Agentic RAG-Based LLM for Vaccination Decisions,https://arxiv.org/abs/2507.03493,S07
AX2507.04067,arxiv,2025-07-05,T2_maybe,3,False,HAWK: A Hierarchical Workflow Framework for Multi-Agent Collaboration,https://arxiv.org/abs/2507.04067,Q10
AX2507.05292,arxiv,2025-07-05,T3_out,3,False,A LLM-Driven Multi-Agent Systems for Professional Development of Mathematics Teachers,https://arxiv.org/abs/2507.05292,Q12
AX2507.04877,arxiv,2025-07-07,T2_maybe,3,False,DoPI: Doctor-like Proactive Interrogation LLM for Traditional Chinese Medicine,https://arxiv.org/abs/2507.04877,Q08
AX2507.21105,arxiv,2025-07-08,T3_out,3,False,AgentMaster: A Multi-Agent Conversational Framework Using A2A and MCP Protocols for Multimodal Information Retrieval and Analysis,https://arxiv.org/abs/2507.21105,Q12
AX2507.07155,arxiv,2025-07-09,T3_out,3,False,Evaluating Retrieval-Augmented Generation Agents for Autonomous Scientific Discovery in Astrophysics,https://arxiv.org/abs/2507.07155,Q12
AX2507.20474,arxiv,2025-07-13,T3_out,3,False,MountainLion: A Multi-Modal LLM-Based Agent System for Interpretable and Adaptive Financial Trading,https://arxiv.org/abs/2507.20474,Q12
AX2507.10911,arxiv,2025-07-15,T2_maybe,3,False,Lessons Learned from Evaluation of LLM based Multi-agents in Safer Therapy Recommendation,https://arxiv.org/abs/2507.10911,"Q08,Q01,Q02"
AX2507.11299,arxiv,2025-07-15,T2_maybe,3,False,Dr.Copilot: A Multi-Agent Prompt Optimized Assistant for Improving Patient-Doctor Communication in Romanian,https://arxiv.org/abs/2507.11299,"Q01,Q02"
AX2507.14680,arxiv,2025-07-19,T2_maybe,3,False,WSI-Agents: A Collaborative Multi-Agent System for Multi-Modal Whole Slide Image Analysis,https://arxiv.org/abs/2507.14680,"Q08,Q10,Q01"
AX2507.15743,arxiv,2025-07-21,T3_out,3,False,Towards physician-centered oversight of conversational diagnostic AI,https://arxiv.org/abs/2507.15743,"Q01,Q02,S07"
AX2507.15796,arxiv,2025-07-21,T2_maybe,3,False,From Privacy to Trust in the Agentic Era: A Taxonomy of Challenges in Trustworthy Federated Learning Through the Lens of Trust Report 2.0,https://arxiv.org/abs/2507.15796,Q07
AX2507.16372,arxiv,2025-07-22,T2_maybe,3,False,Depth Gives a False Sense of Privacy: LLM Internal States Inversion,https://arxiv.org/abs/2507.16372,Q08
AX2507.19543,arxiv,2025-07-23,T2_maybe,3,False,Agent WARPP: Workflow Adherence via Runtime Parallel Personalization,https://arxiv.org/abs/2507.19543,Q10
AX2507.17134,arxiv,2025-07-23,T2_maybe,3,False,Resilient Multi-Agent Negotiation for Medical Supply Chains:Integrating LLMs and Blockchain for Transparent Coordination,https://arxiv.org/abs/2507.17134,"Q10,Q01,S07"
AX2507.22929,arxiv,2025-07-24,T2_maybe,3,False,EH-Benchmark Ophthalmic Hallucination Benchmark and Agent-Driven Top-Down Traceable Reasoning Workflow,https://arxiv.org/abs/2507.22929,"Q01,Q07"
AX2507.21159,arxiv,2025-07-25,T2_maybe,3,False,MAC: Masked Agent Collaboration Boosts Large Language Model Medical Decision-Making,https://arxiv.org/abs/2507.21159,"Q08,Q10,Q01,S07"
AX2507.19657,arxiv,2025-07-25,T2_maybe,3,False,"""X of Information'' Continuum: A Survey on AI-Driven Multi-dimensional Metrics for Next-Generation Networked Systems",https://arxiv.org/abs/2507.19657,Q10
AX2507.20917,arxiv,2025-07-28,T3_out,3,False,MediQAl: A French Medical Question Answering Dataset for Knowledge and Reasoning Evaluation,https://arxiv.org/abs/2507.20917,Q03
AX2507.21028,arxiv,2025-07-28,T2_maybe,3,False,Multi-Agent-as-Judge: Aligning LLM-Agent-Based Automated Evaluation with Multi-Dimensional Human Evaluation,https://arxiv.org/abs/2507.21028,Q01
AX2507.22205,arxiv,2025-07-29,T2_maybe,3,False,CTG-Insight: A Multi-Agent Interpretable LLM Framework for Cardiotocography Analysis and Classification,https://arxiv.org/abs/2507.22205,Q01
AX2507.23261,arxiv,2025-07-31,T3_out,3,False,DynaSwarm: Dynamically Graph Structure Selection for LLM-based Multi-agent System,https://arxiv.org/abs/2507.23261,Q12
AX2508.00669,arxiv,2025-08-01,T2_maybe,3,False,Medical Reasoning in the Era of LLMs: A Systematic Review of Enhancement Techniques and Applications,https://arxiv.org/abs/2508.00669,"Q14,Q01,Q02,Q07,S07"
AX2508.01159,arxiv,2025-08-02,T2_maybe,3,False,Asking the Right Questions: Benchmarking Large Language Models in the Development of Clinical Consultation Templates,https://arxiv.org/abs/2508.01159,"Q11,Q02"
